OrderID,OrderDate,DaysToProcessOrder,CustomerID
23174,4/15/2021,3,2953
23175,4/15/2021,3,2624
23176,4/15/2021,2,6041
23177,4/15/2021,6,5691
23178,4/15/2021,3,3631
23179,4/15/2021,3,2014
23180,4/15/2021,11,4232
23181,4/15/2021,3,371
23182,4/15/2021,6,2962
23183,4/15/2021,3,6067
23184,4/15/2021,1,2128
23185,4/15/2021,2,5548
23186,4/15/2021,3,1548
23187,4/15/2021,2,5393
23188,4/15/2021,3,3770
23189,4/15/2021,2,309
23190,4/15/2021,1,3444
23191,4/15/2021,4,4354
23192,4/15/2021,7,362
23193,4/15/2021,2,4623
23194,4/15/2021,3,1971
23195,4/15/2021,2,288
23196,4/15/2021,2,201
23197,4/15/2021,1,5653
23198,4/15/2021,10,1133
23199,4/15/2021,2,987
23200,4/15/2021,3,4403
23201,4/15/2021,1,344
23202,4/15/2021,1,2368
23203,4/15/2021,3,8023
23204,4/15/2021,2,5961
23205,4/15/2021,1,5337
23206,4/15/2021,2,804
23207,4/15/2021,2,6758
23208,4/15/2021,3,8067
23209,4/15/2021,2,6808
23210,4/15/2021,3,7404
23211,4/15/2021,11,2682
23212,4/15/2021,1,2548
23213,4/15/2021,2,6019
23214,4/15/2021,2,5424
23215,4/15/2021,3,7024
23216,4/15/2021,9,1617
23217,4/15/2021,2,7372
23218,4/15/2021,3,1289
23219,4/15/2021,2,2200
23220,4/15/2021,3,1635
23221,4/15/2021,1,3646
23222,4/15/2021,3,128
23223,4/15/2021,2,1364
23224,4/15/2021,1,1890
23225,4/15/2021,2,6386
23226,4/15/2021,3,597
23227,4/15/2021,2,1259
23228,4/15/2021,2,3721
23229,4/15/2021,5,269
23230,4/15/2021,2,3903
23231,4/15/2021,1,5113
23232,4/15/2021,3,6690
23233,4/15/2021,3,1527
23234,4/15/2021,3,4185
23235,4/15/2021,2,4220
23236,4/15/2021,1,4151
23237,4/15/2021,2,4191
23238,4/15/2021,3,1664
23239,4/15/2021,3,3560
23240,4/15/2021,3,3022
23241,4/15/2021,3,2254
23242,4/15/2021,1,5431
23243,4/15/2021,1,2813
23244,4/15/2021,3,5455
23245,4/15/2021,3,5281
23246,4/15/2021,1,2237
23247,4/15/2021,1,1818
23248,4/15/2021,1,4738
23249,4/15/2021,2,1685
23250,4/15/2021,1,1706
23251,4/15/2021,3,1342
23252,4/15/2021,2,3443
23253,4/15/2021,3,7319
23254,4/15/2021,2,2184
23255,4/15/2021,10,1903
23256,4/15/2021,1,5299
23257,4/15/2021,3,3307
23258,4/15/2021,11,1687
23259,4/15/2021,2,444
23260,4/15/2021,3,1991
23261,4/15/2021,2,751
23262,4/16/2021,3,4211
23263,4/16/2021,2,4744
23264,4/16/2021,1,3826
23265,4/16/2021,5,5426
23266,4/16/2021,2,8066
23267,4/16/2021,10,8028
23268,4/16/2021,3,8039
23269,4/16/2021,2,3151
23270,4/16/2021,1,5085
23271,4/16/2021,3,7000
23272,4/16/2021,1,213
23273,4/16/2021,1,2989
23274,4/16/2021,1,5750
23275,4/16/2021,3,4782
23276,4/16/2021,1,3276
23277,4/16/2021,6,3280
23278,4/16/2021,10,1814
23279,4/16/2021,3,3155
23280,4/16/2021,9,867
23281,4/16/2021,1,2223
23282,4/16/2021,1,2206
23283,4/16/2021,1,7475
23284,4/16/2021,1,7766
23285,4/16/2021,1,7668
23286,4/16/2021,2,4178
23287,4/16/2021,1,3431
23288,4/16/2021,1,2387
23289,4/16/2021,1,6102
23290,4/16/2021,3,4280
23291,4/16/2021,2,5266
23292,4/16/2021,1,7361
23293,4/16/2021,2,566
23294,4/16/2021,10,2566
23295,4/16/2021,3,1304
23296,4/16/2021,2,533
23297,4/16/2021,3,6914
23298,4/16/2021,3,5650
23299,4/16/2021,2,1893
23300,4/16/2021,3,983
23301,4/16/2021,1,5010
23302,4/16/2021,2,4192
23303,4/16/2021,5,1924
23304,4/16/2021,6,2392
23305,4/16/2021,2,2407
23306,4/16/2021,2,6707
23307,4/16/2021,3,2702
23308,4/16/2021,1,2307
23309,4/16/2021,2,4024
23310,4/16/2021,2,2274
23311,4/16/2021,1,2268
23312,4/16/2021,2,3706
23313,4/16/2021,3,7272
23314,4/16/2021,3,4590
23315,4/16/2021,1,4363
23316,4/16/2021,3,5539
23317,4/16/2021,1,5252
23318,4/16/2021,2,1796
23319,4/16/2021,3,5867
23320,4/16/2021,3,7440
23321,4/16/2021,1,7502
23322,4/16/2021,3,2207
23323,4/16/2021,3,5894
23324,4/16/2021,3,2556
23325,4/16/2021,2,512
23326,4/16/2021,3,7040
23327,4/16/2021,3,1689
23328,4/16/2021,1,1997
23329,4/17/2021,2,103
23330,4/17/2021,2,7731
23331,4/17/2021,9,4036
23332,4/17/2021,3,4772
23333,4/17/2021,1,5713
23334,4/17/2021,2,807
23335,4/17/2021,1,3329
23336,4/17/2021,1,212
23337,4/17/2021,3,5668
23338,4/17/2021,1,531
23339,4/17/2021,1,785
23340,4/17/2021,7,3078
23341,4/17/2021,1,5397
23342,4/17/2021,7,5014
23343,4/17/2021,2,2512
23344,4/17/2021,11,1878
23345,4/17/2021,3,4544
23346,4/17/2021,2,2319
23347,4/17/2021,3,2224
23348,4/17/2021,1,4762
23349,4/17/2021,3,1965
23350,4/17/2021,11,1329
23351,4/17/2021,2,1834
23352,4/17/2021,2,79
23353,4/17/2021,3,7589
23354,4/17/2021,3,7507
23355,4/17/2021,1,4766
23356,4/17/2021,3,6107
23357,4/17/2021,1,2507
23358,4/17/2021,3,5284
23359,4/17/2021,1,3716
23360,4/17/2021,1,6450
23361,4/17/2021,8,2847
23362,4/17/2021,3,6946
23363,4/17/2021,8,237
23364,4/17/2021,7,1599
23365,4/17/2021,1,1983
23366,4/17/2021,1,1024
23367,4/17/2021,2,6693
23368,4/17/2021,3,4172
23369,4/17/2021,2,2305
23370,4/17/2021,3,4570
23371,4/17/2021,1,7445
23372,4/17/2021,6,3800
23373,4/17/2021,3,7276
23374,4/17/2021,1,2803
23375,4/17/2021,1,2798
23376,4/17/2021,3,3995
23377,4/17/2021,1,1755
23378,4/17/2021,2,7359
23379,4/17/2021,3,1704
23380,4/18/2021,1,4264
23381,4/18/2021,8,6351
23382,4/18/2021,2,2955
23383,4/18/2021,2,4151
23384,4/18/2021,10,5582
23385,4/18/2021,3,3713
23386,4/18/2021,8,8068
23387,4/18/2021,2,8038
23388,4/18/2021,3,707
23389,4/18/2021,3,698
23390,4/18/2021,10,4048
23391,4/18/2021,2,4503
23392,4/18/2021,3,4248
23393,4/18/2021,3,2861
23394,4/18/2021,9,1203
23395,4/18/2021,1,2475
23396,4/18/2021,2,5480
23397,4/18/2021,4,5505
23398,4/18/2021,2,4341
23399,4/18/2021,3,1400
23400,4/18/2021,3,6875
23401,4/18/2021,1,3578
23402,4/18/2021,3,3890
23403,4/18/2021,1,6407
23404,4/18/2021,3,2627
23405,4/18/2021,3,4293
23406,4/18/2021,3,2922
23407,4/18/2021,2,4482
23408,4/18/2021,1,1812
23409,4/18/2021,2,6637
23410,4/18/2021,1,7166
23411,4/18/2021,9,507
23412,4/18/2021,2,4572
23413,4/18/2021,2,7542
23414,4/18/2021,1,1639
23415,4/18/2021,2,3895
23416,4/18/2021,1,3894
23417,4/18/2021,4,5870
23418,4/18/2021,5,2089
23419,4/18/2021,1,5851
23420,4/18/2021,3,5855
23421,4/18/2021,3,5868
23422,4/18/2021,2,1950
23423,4/18/2021,1,5146
23424,4/18/2021,2,5830
23425,4/18/2021,3,4215
23426,4/18/2021,2,4135
23427,4/18/2021,3,6921
23428,4/18/2021,6,6922
23429,4/18/2021,1,4568
23430,4/18/2021,2,4747
23431,4/18/2021,1,6058
23432,4/18/2021,2,5108
23433,4/18/2021,3,5298
23434,4/18/2021,3,5296
23435,4/18/2021,2,3979
23436,4/18/2021,4,3988
23437,4/18/2021,4,1817
23438,4/18/2021,1,1456
23439,4/18/2021,3,1725
23440,4/18/2021,2,3886
23441,4/18/2021,2,2172
23442,4/18/2021,3,7503
23443,4/18/2021,3,7229
23444,4/18/2021,11,2771
23445,4/18/2021,2,5011
23446,4/18/2021,2,2700
23447,4/18/2021,4,4677
23448,4/19/2021,2,6282
23449,4/19/2021,1,3019
23450,4/19/2021,1,3316
23451,4/19/2021,1,5698
23452,4/19/2021,3,1646
23453,4/19/2021,2,4673
23454,4/19/2021,2,6092
23455,4/19/2021,2,5429
23456,4/19/2021,1,6966
23457,4/19/2021,1,5425
23458,4/19/2021,3,1736
23459,4/19/2021,3,3156
23460,4/19/2021,2,3702
23461,4/19/2021,2,6999
23462,4/19/2021,1,7028
23463,4/19/2021,1,277
23464,4/19/2021,2,845
23465,4/19/2021,2,6976
23466,4/19/2021,2,4496
23467,4/19/2021,3,4257
23468,4/19/2021,2,5424
23469,4/19/2021,1,2450
23470,4/19/2021,3,4286
23471,4/19/2021,2,660
23472,4/19/2021,3,6427
23473,4/19/2021,11,4469
23474,4/19/2021,2,5706
23475,4/19/2021,1,7914
23476,4/19/2021,1,4059
23477,4/19/2021,11,4564
23478,4/19/2021,1,7261
23479,4/19/2021,1,3543
23480,4/19/2021,1,4702
23481,4/19/2021,2,8051
23482,4/19/2021,1,5474
23483,4/19/2021,3,2047
23484,4/19/2021,3,6862
23485,4/19/2021,3,498
23486,4/19/2021,1,4214
23487,4/19/2021,3,2717
23488,4/19/2021,1,1568
23489,4/19/2021,4,6724
23490,4/19/2021,1,2220
23491,4/19/2021,3,878
23492,4/19/2021,1,1652
23493,4/19/2021,1,1566
23494,4/19/2021,3,1811
23495,4/19/2021,1,5846
23496,4/19/2021,2,5112
23497,4/19/2021,2,5765
23498,4/19/2021,1,5773
23499,4/19/2021,1,4205
23500,4/19/2021,3,1624
23501,4/19/2021,11,1875
23502,4/19/2021,1,6923
23503,4/19/2021,11,5721
23504,4/19/2021,1,3565
23505,4/19/2021,3,7684
23506,4/19/2021,3,4596
23507,4/19/2021,3,7266
23508,4/19/2021,4,5451
23509,4/19/2021,1,1465
23510,4/19/2021,1,7546
23511,4/19/2021,3,7554
23512,4/19/2021,3,6587
23513,4/19/2021,2,3310
23514,4/19/2021,1,3306
23515,4/19/2021,2,2012
23516,4/20/2021,2,866
23517,4/20/2021,2,858
23518,4/20/2021,2,949
23519,4/20/2021,2,5182
23520,4/20/2021,3,7962
23521,4/20/2021,3,5151
23522,4/20/2021,3,920
23523,4/20/2021,2,5582
23524,4/20/2021,1,4722
23525,4/20/2021,1,1737
23526,4/20/2021,1,8058
23527,4/20/2021,1,3703
23528,4/20/2021,3,3798
23529,4/20/2021,2,1726
23530,4/20/2021,1,7009
23531,4/20/2021,1,4260
23532,4/20/2021,2,2760
23533,4/20/2021,2,2767
23534,4/20/2021,2,2290
23535,4/20/2021,3,2521
23536,4/20/2021,2,4860
23537,4/20/2021,3,1802
23538,4/20/2021,3,103
23539,4/20/2021,2,104
23540,4/20/2021,2,506
23541,4/20/2021,3,55
23542,4/20/2021,1,6089
23543,4/20/2021,3,1686
23544,4/20/2021,2,201
23545,4/20/2021,1,3385
23546,4/20/2021,9,3694
23547,4/20/2021,3,3619
23548,4/20/2021,6,1863
23549,4/20/2021,3,4109
23550,4/20/2021,1,3378
23551,4/20/2021,2,3876
23552,4/20/2021,1,4713
23553,4/20/2021,1,2295
23554,4/20/2021,2,2173
23555,4/20/2021,2,1911
23556,4/20/2021,2,2208
23557,4/20/2021,1,5123
23558,4/20/2021,2,5909
23559,4/20/2021,5,7378
23560,4/20/2021,3,5101
23561,4/20/2021,1,6700
23562,4/20/2021,3,4754
23563,4/20/2021,3,7999
23564,4/20/2021,2,1665
23565,4/20/2021,3,4026
23566,4/20/2021,3,3558
23567,4/20/2021,2,4182
23568,4/20/2021,2,7335
23569,4/20/2021,3,4717
23570,4/20/2021,1,5523
23571,4/20/2021,3,3996
23572,4/20/2021,3,1820
23573,4/20/2021,1,1476
23574,4/20/2021,2,7549
23575,4/20/2021,2,6933
23576,4/20/2021,3,1446
23577,4/20/2021,2,1806
23578,4/20/2021,1,1990
23579,4/21/2021,1,6074
23580,4/21/2021,1,6908
23581,4/21/2021,10,5509
23582,4/21/2021,2,1360
23583,4/21/2021,3,5539
23584,4/21/2021,1,3777
23585,4/21/2021,3,2796
23586,4/21/2021,2,2104
23587,4/21/2021,1,6337
23588,4/21/2021,3,4481
23589,4/21/2021,9,4008
23590,4/21/2021,5,1107
23591,4/21/2021,2,1533
23592,4/21/2021,2,2956
23593,4/21/2021,2,499
23594,4/21/2021,2,1003
23595,4/21/2021,1,789
23596,4/21/2021,2,1520
23597,4/21/2021,2,2865
23598,4/21/2021,11,4732
23599,4/21/2021,9,6436
23600,4/21/2021,1,7662
23601,4/21/2021,1,2200
23602,4/21/2021,1,4912
23603,4/21/2021,7,6745
23604,4/21/2021,2,7421
23605,4/21/2021,1,2228
23606,4/21/2021,2,4396
23607,4/21/2021,10,6469
23608,4/21/2021,2,1750
23609,4/21/2021,1,2881
23610,4/21/2021,2,3890
23611,4/21/2021,1,2599
23612,4/21/2021,3,1275
23613,4/21/2021,7,5872
23614,4/21/2021,3,5819
23615,4/21/2021,3,5096
23616,4/21/2021,2,4171
23617,4/21/2021,3,4742
23618,4/21/2021,2,2259
23619,4/21/2021,1,3798
23620,4/21/2021,1,5297
23621,4/21/2021,1,1744
23622,4/21/2021,3,5408
23623,4/21/2021,3,1480
23624,4/21/2021,3,4694
23625,4/21/2021,3,6436
23626,4/21/2021,3,7362
23627,4/21/2021,1,7415
23628,4/21/2021,5,6421
23629,4/21/2021,3,7235
23630,4/21/2021,1,6372
23631,4/21/2021,3,2265
23632,4/21/2021,2,4820
23633,4/21/2021,1,4679
23634,4/21/2021,3,1125
23635,4/21/2021,2,29
23636,4/21/2021,3,7039
23637,4/21/2021,1,7047
23638,4/21/2021,3,1703
23639,4/22/2021,9,69
23640,4/22/2021,3,5342
23641,4/22/2021,1,3836
23642,4/22/2021,1,1037
23643,4/22/2021,2,6307
23644,4/22/2021,2,3229
23645,4/22/2021,3,3011
23646,4/22/2021,9,2137
23647,4/22/2021,3,6496
23648,4/22/2021,1,6984
23649,4/22/2021,9,1614
23650,4/22/2021,2,3166
23651,4/22/2021,1,666
23652,4/22/2021,9,2068
23653,4/22/2021,2,4780
23654,4/22/2021,2,4479
23655,4/22/2021,2,4455
23656,4/22/2021,1,3359
23657,4/22/2021,1,2752
23658,4/22/2021,3,4865
23659,4/22/2021,3,86
23660,4/22/2021,3,159
23661,4/22/2021,5,1533
23662,4/22/2021,2,5284
23663,4/22/2021,9,6703
23664,4/22/2021,2,6085
23665,4/22/2021,1,3198
23666,4/22/2021,1,3865
23667,4/22/2021,1,1231
23668,4/22/2021,1,5162
23669,4/22/2021,2,7446
23670,4/22/2021,2,2072
23671,4/22/2021,2,2078
23672,4/22/2021,6,3612
23673,4/22/2021,1,962
23674,4/22/2021,1,2197
23675,4/22/2021,1,5783
23676,4/22/2021,3,6645
23677,4/22/2021,1,1620
23678,4/22/2021,2,3347
23679,4/22/2021,1,4193
23680,4/22/2021,1,4144
23681,4/22/2021,1,4145
23682,4/22/2021,2,3013
23683,4/22/2021,11,3023
23684,4/22/2021,1,5724
23685,4/22/2021,2,4957
23686,4/22/2021,3,2799
23687,4/22/2021,3,5449
23688,4/22/2021,3,1735
23689,4/22/2021,2,1343
23690,4/22/2021,1,1344
23691,4/22/2021,3,5016
23692,4/22/2021,1,6126
23693,4/22/2021,5,6565
23694,4/22/2021,1,2699
23695,4/22/2021,2,3456
23696,4/22/2021,3,2117
23697,4/22/2021,1,4638
23698,4/22/2021,3,604
23699,4/22/2021,1,1995
23700,4/23/2021,1,7306
23701,4/23/2021,2,1821
23702,4/23/2021,1,7797
23703,4/23/2021,1,764
23704,4/23/2021,3,2255
23705,4/23/2021,9,2009
23706,4/23/2021,7,5845
23707,4/23/2021,3,4717
23708,4/23/2021,3,143
23709,4/23/2021,1,4258
23710,4/23/2021,3,3838
23711,4/23/2021,3,765
23712,4/23/2021,2,7329
23713,4/23/2021,1,6521
23714,4/23/2021,11,2746
23715,4/23/2021,2,3489
23716,4/23/2021,6,81
23717,4/23/2021,2,5203
23718,4/23/2021,1,4715
23719,4/23/2021,1,6764
23720,4/23/2021,1,1135
23721,4/23/2021,1,4370
23722,4/23/2021,1,1947
23723,4/23/2021,2,2858
23724,4/23/2021,2,1477
23725,4/23/2021,3,5314
23726,4/23/2021,2,2243
23727,4/23/2021,1,1665
23728,4/23/2021,3,3896
23729,4/23/2021,1,4017
23730,4/23/2021,3,5654
23731,4/23/2021,1,4232
23732,4/23/2021,3,4224
23733,4/23/2021,3,4748
23734,4/23/2021,1,7299
23735,4/23/2021,1,3569
23736,4/23/2021,5,6080
23737,4/23/2021,2,373
23738,4/23/2021,3,5106
23739,4/23/2021,1,7267
23740,4/23/2021,3,1455
23741,4/23/2021,1,1361
23742,4/23/2021,3,4530
23743,4/23/2021,3,3408
23744,4/23/2021,3,6944
23745,4/23/2021,1,6604
23746,4/23/2021,3,7544
23747,4/23/2021,2,1594
23748,4/23/2021,3,1233
23749,4/23/2021,3,2216
23750,4/23/2021,1,3161
23751,4/23/2021,3,422
23752,4/23/2021,9,7465
23753,4/23/2021,2,1686
23754,4/23/2021,3,1695
23755,4/23/2021,9,2002
23756,4/24/2021,1,6278
23757,4/24/2021,1,1088
23758,4/24/2021,3,224
23759,4/24/2021,3,1705
23760,4/24/2021,3,2536
23761,4/24/2021,1,5066
23762,4/24/2021,2,7721
23763,4/24/2021,3,5411
23764,4/24/2021,1,1748
23765,4/24/2021,3,6826
23766,4/24/2021,2,8037
23767,4/24/2021,3,8042
23768,4/24/2021,3,6991
23769,4/24/2021,10,3753
23770,4/24/2021,3,727
23771,4/24/2021,2,6052
23772,4/24/2021,1,846
23773,4/24/2021,3,4711
23774,4/24/2021,1,4469
23775,4/24/2021,3,2636
23776,4/24/2021,3,1937
23777,4/24/2021,5,1499
23778,4/24/2021,1,7055
23779,4/24/2021,2,531
23780,4/24/2021,1,1375
23781,4/24/2021,2,7862
23782,4/24/2021,2,331
23783,4/24/2021,7,5905
23784,4/24/2021,2,4815
23785,4/24/2021,3,3711
23786,4/24/2021,1,4908
23787,4/24/2021,1,3799
23788,4/24/2021,1,3686
23789,4/24/2021,3,2605
23790,4/24/2021,9,3519
23791,4/24/2021,3,2245
23792,4/24/2021,2,7390
23793,4/24/2021,3,5840
23794,4/24/2021,2,4284
23795,4/24/2021,2,5646
23796,4/24/2021,3,1916
23797,4/24/2021,1,1132
23798,4/24/2021,1,2272
23799,4/24/2021,1,5712
23800,4/24/2021,3,1584
23801,4/24/2021,1,3606
23802,4/24/2021,2,879
23803,4/24/2021,2,2800
23804,4/24/2021,7,1868
23805,4/24/2021,11,6666
23806,4/24/2021,3,2710
23807,4/24/2021,3,7563
23808,4/24/2021,4,7372
23809,4/24/2021,3,5911
23810,4/24/2021,3,6369
23811,4/24/2021,3,2193
23812,4/24/2021,3,3667
23813,4/24/2021,1,7048
23814,4/25/2021,3,92
23815,4/25/2021,1,6612
23816,4/25/2021,2,1693
23817,4/25/2021,2,4823
23818,4/25/2021,1,8102
23819,4/25/2021,2,1692
23820,4/25/2021,2,2973
23821,4/25/2021,3,5418
23822,4/25/2021,7,3771
23823,4/25/2021,1,1523
23824,4/25/2021,2,4935
23825,4/25/2021,3,6964
23826,4/25/2021,1,7214
23827,4/25/2021,2,6363
23828,4/25/2021,2,4520
23829,4/25/2021,10,5657
23830,4/25/2021,3,3899
23831,4/25/2021,8,4089
23832,4/25/2021,3,3084
23833,4/25/2021,1,4109
23834,4/25/2021,10,7917
23835,4/25/2021,3,2520
23836,4/25/2021,1,4804
23837,4/25/2021,1,4415
23838,4/25/2021,3,7066
23839,4/25/2021,1,6709
23840,4/25/2021,1,7353
23841,4/25/2021,2,6428
23842,4/25/2021,2,1294
23843,4/25/2021,3,6406
23844,4/25/2021,2,302
23845,4/25/2021,2,1514
23846,4/25/2021,1,3774
23847,4/25/2021,2,2057
23848,4/25/2021,3,5172
23849,4/25/2021,2,4633
23850,4/25/2021,1,4639
23851,4/25/2021,1,2303
23852,4/25/2021,3,1580
23853,4/25/2021,3,4412
23854,4/25/2021,1,3273
23855,4/25/2021,3,6324
23856,4/25/2021,1,6373
23857,4/25/2021,2,413
23858,4/25/2021,1,462
23859,4/26/2021,1,1696
23860,4/26/2021,3,4811
23861,4/26/2021,2,1439
23862,4/26/2021,3,5421
23863,4/26/2021,1,1521
23864,4/26/2021,1,8032
23865,4/26/2021,2,3800
23866,4/26/2021,1,186
23867,4/26/2021,1,7025
23868,4/26/2021,1,699
23869,4/26/2021,2,204
23870,4/26/2021,2,288
23871,4/26/2021,1,4687
23872,4/26/2021,7,4180
23873,4/26/2021,2,1107
23874,4/26/2021,1,1705
23875,4/26/2021,1,1497
23876,4/26/2021,2,1560
23877,4/26/2021,3,6466
23878,4/26/2021,2,5073
23879,4/26/2021,3,6345
23880,4/26/2021,1,4396
23881,4/26/2021,4,5486
23882,4/26/2021,1,5645
23883,4/26/2021,3,6306
23884,4/26/2021,3,5546
23885,4/26/2021,1,5451
23886,4/26/2021,11,2609
23887,4/26/2021,8,3471
23888,4/26/2021,1,2016
23889,4/26/2021,2,891
23890,4/26/2021,1,7428
23891,4/26/2021,1,1311
23892,4/26/2021,2,3078
23893,4/26/2021,2,654
23894,4/26/2021,3,1970
23895,4/26/2021,3,5214
23896,4/26/2021,8,2189
23897,4/26/2021,2,4515
23898,4/26/2021,3,7434
23899,4/26/2021,3,1976
23900,4/26/2021,1,5836
23901,4/26/2021,2,1021
23902,4/26/2021,3,3901
23903,4/26/2021,3,4006
23904,4/26/2021,3,4255
23905,4/26/2021,1,7117
23906,4/26/2021,1,5479
23907,4/26/2021,3,5114
23908,4/26/2021,1,1672
23909,4/26/2021,2,4216
23910,4/26/2021,1,2011
23911,4/26/2021,4,4294
23912,4/26/2021,2,5420
23913,4/26/2021,1,5441
23914,4/26/2021,2,5452
23915,4/26/2021,2,3469
23916,4/26/2021,1,1376
23917,4/26/2021,2,1321
23918,4/26/2021,2,7370
23919,4/26/2021,1,3268
23920,4/26/2021,8,3152
23921,4/26/2021,3,2114
23922,4/26/2021,2,6368
23923,4/26/2021,1,2110
23924,4/27/2021,8,1562
23925,4/27/2021,7,712
23926,4/27/2021,3,788
23927,4/27/2021,3,4239
23928,4/27/2021,1,6504
23929,4/27/2021,2,7292
23930,4/27/2021,1,1428
23931,4/27/2021,1,5167
23932,4/27/2021,3,6322
23933,4/27/2021,3,1705
23934,4/27/2021,2,3796
23935,4/27/2021,7,1304
23936,4/27/2021,2,8077
23937,4/27/2021,1,8029
23938,4/27/2021,2,3160
23939,4/27/2021,1,4456
23940,4/27/2021,1,7323
23941,4/27/2021,2,4657
23942,4/27/2021,11,79
23943,4/27/2021,2,6003
23944,4/27/2021,4,79
23945,4/27/2021,3,3362
23946,4/27/2021,1,2266
23947,4/27/2021,1,3070
23948,4/27/2021,2,3612
23949,4/27/2021,3,2240
23950,4/27/2021,1,1064
23951,4/27/2021,1,2959
23952,4/27/2021,1,1264
23953,4/27/2021,1,5587
23954,4/27/2021,2,186
23955,4/27/2021,3,3839
23956,4/27/2021,1,5437
23957,4/27/2021,3,7340
23958,4/27/2021,8,6033
23959,4/27/2021,2,5818
23960,4/27/2021,3,4540
23961,4/27/2021,1,3467
23962,4/27/2021,3,2375
23963,4/27/2021,2,4853
23964,4/27/2021,1,5653
23965,4/27/2021,3,3320
23966,4/27/2021,3,6885
23967,4/27/2021,2,3773
23968,4/27/2021,2,379
23969,4/27/2021,6,1591
23970,4/27/2021,1,4058
23971,4/27/2021,3,2684
23972,4/27/2021,1,4998
23973,4/27/2021,1,680
23974,4/27/2021,2,1889
23975,4/27/2021,9,1423
23976,4/27/2021,2,748
23977,4/27/2021,3,1553
23978,4/27/2021,3,3913
23979,4/27/2021,3,2435
23980,4/27/2021,3,5867
23981,4/27/2021,3,5820
23982,4/27/2021,2,4229
23983,4/27/2021,1,4179
23984,4/27/2021,3,4749
23985,4/27/2021,2,2370
23986,4/27/2021,3,3599
23987,4/27/2021,2,7263
23988,4/27/2021,2,5197
23989,4/27/2021,3,1213
23990,4/27/2021,2,3038
23991,4/27/2021,1,3086
23992,4/27/2021,5,6431
23993,4/27/2021,1,7374
23994,4/27/2021,5,7449
23995,4/27/2021,3,2218
23996,4/27/2021,1,6422
23997,4/27/2021,2,3327
23998,4/28/2021,3,976
23999,4/28/2021,2,501
24000,4/28/2021,6,5017
24001,4/28/2021,1,5031
24002,4/28/2021,2,3010
24003,4/28/2021,1,5633
24004,4/28/2021,9,6985
24005,4/28/2021,1,8070
24006,4/28/2021,8,4230
24007,4/28/2021,11,167
24008,4/28/2021,3,662
24009,4/28/2021,1,6251
24010,4/28/2021,3,6386
24011,4/28/2021,2,4573
24012,4/28/2021,1,710
24013,4/28/2021,2,5139
24014,4/28/2021,1,4527
24015,4/28/2021,3,339
24016,4/28/2021,3,7881
24017,4/28/2021,3,589
24018,4/28/2021,2,4455
24019,4/28/2021,3,5380
24020,4/28/2021,1,3473
24021,4/28/2021,3,7424
24022,4/28/2021,3,4845
24023,4/28/2021,3,2146
24024,4/28/2021,2,2014
24025,4/28/2021,2,178
24026,4/28/2021,1,2100
24027,4/28/2021,3,5128
24028,4/28/2021,2,3892
24029,4/28/2021,2,3893
24030,4/28/2021,2,5245
24031,4/28/2021,2,5088
24032,4/28/2021,1,5102
24033,4/28/2021,2,5766
24034,4/28/2021,11,4586
24035,4/28/2021,3,4186
24036,4/28/2021,2,4753
24037,4/28/2021,9,4193
24038,4/28/2021,1,4306
24039,4/28/2021,1,7227
24040,4/28/2021,2,7281
24041,4/28/2021,1,1481
24042,4/28/2021,2,1670
24043,4/28/2021,4,7371
24044,4/28/2021,2,7441
24045,4/28/2021,2,2100
24046,4/28/2021,9,6183
24047,4/28/2021,4,18
24048,4/28/2021,3,3236
24049,4/28/2021,1,522
24050,4/28/2021,2,463
24051,4/28/2021,2,1988
24052,4/28/2021,3,898
24053,4/29/2021,2,1659
24054,4/29/2021,3,2142
24055,4/29/2021,2,124
24056,4/29/2021,10,7290
24057,4/29/2021,2,5730
24058,4/29/2021,2,3701
24059,4/29/2021,2,5394
24060,4/29/2021,2,4650
24061,4/29/2021,2,7634
24062,4/29/2021,3,754
24063,4/29/2021,7,2170
24064,4/29/2021,1,6863
24065,4/29/2021,3,2097
24066,4/29/2021,1,5917
24067,4/29/2021,1,4452
24068,4/29/2021,1,3279
24069,4/29/2021,1,5458
24070,4/29/2021,2,842
24071,4/29/2021,2,3681
24072,4/29/2021,1,4094
24073,4/29/2021,1,7408
24074,4/29/2021,3,7785
24075,4/29/2021,2,7576
24076,4/29/2021,3,3531
24077,4/29/2021,2,2700
24078,4/29/2021,10,3845
24079,4/29/2021,3,5104
24080,4/29/2021,3,377
24081,4/29/2021,6,4103
24082,4/29/2021,1,6091
24083,4/29/2021,1,389
24084,4/29/2021,3,2134
24085,4/29/2021,3,808
24086,4/29/2021,2,4945
24087,4/29/2021,3,3360
24088,4/29/2021,1,3516
24089,4/29/2021,2,1397
24090,4/29/2021,1,5091
24091,4/29/2021,3,5853
24092,4/29/2021,1,4189
24093,4/29/2021,3,4190
24094,4/29/2021,11,5145
24095,4/29/2021,1,4205
24096,4/29/2021,3,4752
24097,4/29/2021,2,4564
24098,4/29/2021,2,4192
24099,4/29/2021,11,3561
24100,4/29/2021,1,5107
24101,4/29/2021,11,2795
24102,4/29/2021,3,2802
24103,4/29/2021,1,5442
24104,4/29/2021,1,5276
24105,4/29/2021,1,3971
24106,4/29/2021,6,5012
24107,4/29/2021,2,1783
24108,4/29/2021,2,974
24109,4/29/2021,1,4391
24110,4/29/2021,6,7163
24111,4/29/2021,1,7367
